Liczba sygnalów: 2
Program tworzacy: JazzRecorder 2.5 - [Wykres ciagly]
Plik zródlowy: C:/Documents and Settings/admin/Desktop/projekt_ib_eyetracker/wojtek_30_04_kalib_2.jazz
Data tworzenia: 30/04/2019
Czas tworzenia: 09:02:50.430
Informacje o danych: 
Numer sygnalu 1	eye movement - horizontal	1000	1000	signed int	2	NoCalib
Numer sygnalu 2	eye movement - vertical	1000	1000	signed int	2	NoCalib
no	Eye_X	Eye_Y
1337	2124	2502
1338	2124	2502
1339	2124	2503
1340	2125	2504
1341	2125	2504
1342	2125	2504
1343	2125	2505
1344	2125	2504
1345	2124	2505
1346	2124	2505
1347	2123	2505
1348	2123	2504
1349	2123	2505
1350	2123	2505
1351	2123	2505
1352	2122	2505
1353	2122	2504
1354	2122	2504
1355	2123	2504
1356	2124	2504
1357	2123	2505
1358	2123	2505
1359	2124	2505
1360	2125	2505
1361	2125	2506
1362	2125	2505
1363	2125	2505
1364	2123	2505
1365	2123	2505
1366	2123	2505
1367	2122	2505
1368	2123	2506
1369	2123	2506
1370	2123	2506
1371	2123	2505
1372	2123	2505
1373	2123	2505
1374	2123	2505
1375	2122	2505
1376	2122	2504
1377	2122	2505
1378	2122	2505
1379	2122	2505
1380	2122	2505
1381	2123	2506
1382	2122	2506
1383	2122	2506
1384	2122	2506
1385	2122	2506
1386	2123	2507
1387	2123	2507
1388	2123	2506
1389	2122	2506
1390	2122	2506
1391	2123	2505
1392	2123	2505
1393	2123	2504
1394	2123	2504
1395	2123	2503
1396	2122	2504
1397	2123	2504
1398	2124	2504
1399	2123	2505
1400	2124	2506
1401	2123	2507
1402	2122	2507
1403	2122	2508
1404	2123	2508
1405	2123	2509
1406	2122	2509
1407	2123	2509
1408	2123	2510
1409	2123	2509
1410	2124	2509
1411	2124	2509
1412	2124	2509
1413	2124	2508
1414	2123	2508
1415	2123	2508
1416	2123	2508
1417	2123	2508
1418	2122	2508
1419	2121	2508
1420	2121	2508
1421	2121	2509
1422	2122	2510
1423	2122	2510
1424	2121	2509
1425	2121	2509
1426	2121	2511
1427	2122	2511
1428	2122	2512
1429	2123	2511
1430	2123	2511
1431	2122	2511
1432	2122	2512
1433	2121	2512
1434	2122	2510
1435	2121	2511
1436	2120	2509
1437	2119	2509
1438	2118	2508
1439	2117	2508
1440	2116	2507
1441	2114	2509
1442	2112	2509
1443	2110	2509
1444	2107	2510
1445	2104	2511
1446	2102	2512
1447	2100	2513
1448	2098	2514
1449	2097	2514
1450	2095	2514
1451	2095	2515
1452	2095	2515
1453	2096	2515
1454	2096	2515
1455	2096	2514
1456	2097	2513
1457	2098	2513
1458	2099	2513
1459	2100	2512
1460	2101	2511
1461	2101	2511
1462	2101	2512
1463	2102	2513
1464	2102	2513
1465	2102	2513
1466	2102	2514
1467	2102	2514
1468	2102	2515
1469	2102	2514
1470	2102	2514
1471	2101	2514
1472	2102	2514
1473	2102	2514
1474	2102	2513
1475	2102	2513
1476	2102	2513
1477	2101	2514
1478	2101	2513
1479	2101	2514
1480	2101	2513
1481	2100	2513
1482	2100	2513
1483	2100	2512
1484	2100	2513
1485	2100	2513
1486	2101	2514
1487	2101	2514
1488	2101	2514
1489	2102	2514
1490	2103	2514
1491	2102	2516
1492	2103	2515
1493	2103	2515
1494	2102	2514
1495	2102	2514
1496	2103	2515
1497	2102	2516
1498	2102	2516
1499	2102	2516
1500	2102	2516
1501	2103	2517
1502	2103	2516
1503	2103	2516
1504	2104	2515
1505	2103	2514
1506	2104	2514
1507	2104	2514
1508	2104	2514
1509	2103	2514
1510	2103	2515
1511	2103	2515
1512	2102	2516
1513	2103	2515
1514	2103	2516
1515	2102	2516
1516	2102	2516
1517	2103	2515
1518	2104	2515
1519	2104	2515
1520	2104	2515
1521	2104	2516
1522	2104	2517
1523	2104	2516
1524	2104	2515
1525	2103	2516
1526	2103	2516
1527	2103	2516
1528	2102	2516
1529	2102	2515
1530	2102	2515
1531	2102	2515
1532	2102	2515
1533	2102	2515
1534	2103	2515
1535	2103	2514
1536	2103	2514
1537	2103	2514
1538	2103	2514
1539	2103	2514
1540	2102	2515
1541	2103	2515
1542	2102	2515
1543	2102	2515
1544	2102	2515
1545	2102	2516
1546	2103	2516
1547	2102	2517
1548	2102	2516
1549	2102	2516
1550	2102	2516
1551	2102	2516
1552	2103	2516
1553	2103	2517
1554	2102	2516
1555	2103	2516
1556	2102	2517
1557	2103	2517
1558	2103	2517
1559	2103	2517
1560	2102	2517
