Liczba sygnalów: 2
Program tworzacy: JazzRecorder 2.5 - [Wykres ciagly]
Plik zródlowy: C:/Documents and Settings/admin/Desktop/projekt_ib_eyetracker/filip kalib po slaby.jazz
Data tworzenia: 30/04/2019
Czas tworzenia: 08:50:03.820
Informacje o danych: 
Numer sygnalu 1	eye movement - horizontal	1000	1000	signed int	2	NoCalib
Numer sygnalu 2	eye movement - vertical	1000	1000	signed int	2	NoCalib
no	Eye_X	Eye_Y
644	1832	3282
645	1832	3282
646	1832	3283
647	1832	3282
648	1832	3282
649	1832	3282
650	1832	3282
651	1832	3282
652	1831	3282
653	1831	3282
654	1831	3281
655	1831	3282
656	1831	3282
657	1831	3282
658	1831	3282
659	1830	3282
660	1830	3283
661	1830	3283
662	1830	3283
663	1830	3284
664	1830	3284
665	1830	3284
666	1829	3285
667	1828	3285
668	1828	3285
669	1827	3284
670	1827	3283
671	1826	3282
672	1825	3282
673	1825	3283
674	1826	3282
675	1826	3282
676	1826	3281
677	1825	3282
678	1826	3283
679	1827	3283
680	1828	3283
681	1827	3283
682	1827	3283
683	1828	3282
684	1828	3283
685	1829	3282
686	1828	3282
687	1828	3282
688	1828	3282
689	1828	3282
690	1829	3283
691	1830	3284
692	1828	3283
693	1828	3283
694	1829	3283
695	1829	3283
696	1828	3283
697	1828	3283
698	1827	3282
699	1827	3282
700	1827	3282
701	1827	3283
702	1826	3282
703	1826	3282
704	1826	3282
705	1826	3282
706	1826	3282
707	1825	3281
708	1825	3281
709	1825	3281
710	1825	3282
711	1825	3282
712	1824	3283
713	1825	3283
714	1825	3282
715	1826	3282
716	1826	3283
717	1827	3283
718	1827	3282
719	1827	3282
720	1827	3282
721	1827	3283
722	1826	3284
723	1826	3283
724	1827	3283
725	1826	3283
726	1826	3283
727	1826	3282
728	1826	3282
729	1827	3283
730	1826	3282
731	1826	3282
732	1826	3282
733	1825	3281
734	1825	3282
735	1824	3282
736	1824	3282
737	1824	3281
738	1824	3281
739	1823	3283
740	1824	3283
741	1824	3284
742	1824	3285
743	1824	3284
744	1824	3283
745	1824	3283
746	1825	3283
747	1825	3282
748	1825	3282
749	1825	3282
750	1825	3281
751	1825	3283
752	1825	3284
753	1825	3284
754	1824	3283
755	1823	3283
756	1823	3283
757	1823	3283
758	1823	3283
759	1823	3281
760	1823	3281
761	1822	3282
762	1822	3282
763	1823	3281
764	1823	3280
765	1824	3280
766	1824	3281
767	1825	3281
768	1825	3281
769	1826	3280
770	1827	3280
771	1826	3281
772	1827	3282
773	1826	3282
774	1826	3281
775	1826	3280
776	1826	3280
777	1825	3280
778	1825	3280
779	1825	3279
780	1824	3279
781	1824	3279
782	1824	3280
783	1823	3282
784	1823	3282
785	1824	3281
786	1824	3281
787	1824	3282
788	1824	3281
789	1825	3281
790	1825	3280
791	1825	3279
792	1825	3279
793	1824	3280
794	1824	3281
795	1825	3280
796	1825	3280
797	1824	3280
798	1824	3280
799	1824	3279
800	1825	3279
801	1825	3278
802	1826	3277
803	1825	3277
804	1825	3278
805	1825	3279
806	1826	3279
807	1826	3280
808	1826	3280
809	1825	3281
810	1825	3283
811	1826	3282
812	1826	3282
813	1825	3282
814	1826	3283
815	1825	3283
816	1825	3283
817	1825	3281
818	1825	3280
819	1825	3280
820	1825	3279
821	1826	3278
822	1825	3277
823	1824	3277
824	1824	3278
825	1823	3279
826	1823	3280
827	1823	3281
828	1823	3281
829	1823	3282
830	1823	3281
831	1823	3281
832	1824	3280
833	1824	3281
834	1824	3281
835	1824	3281
836	1824	3282
837	1825	3282
838	1825	3281
839	1825	3281
840	1824	3280
841	1824	3279
842	1824	3278
843	1824	3277
844	1824	3277
845	1823	3277
846	1824	3278
847	1824	3279
848	1825	3279
849	1825	3280
850	1825	3279
851	1825	3279
852	1825	3279
853	1826	3279
854	1826	3281
855	1825	3281
856	1825	3282
857	1825	3281
858	1825	3282
859	1825	3283
860	1825	3282
861	1825	3282
862	1825	3281
863	1825	3281
864	1825	3281
865	1825	3282
866	1825	3282
867	1825	3281
868	1825	3281
869	1825	3281
870	1825	3281
871	1825	3280
872	1825	3279
873	1826	3279
874	1826	3279
875	1826	3280
876	1826	3280
877	1825	3280
878	1826	3280
879	1826	3281
880	1826	3281
881	1826	3281
882	1827	3280
883	1826	3281
884	1826	3282
885	1826	3281
886	1826	3281
887	1825	3280
888	1825	3280
889	1825	3280
890	1825	3280
891	1825	3279
892	1825	3278
893	1825	3279
894	1825	3279
895	1824	3280
896	1825	3280
897	1825	3280
898	1825	3281
899	1825	3281
900	1825	3281
901	1826	3281
902	1826	3282
903	1827	3283
904	1827	3284
905	1827	3283
906	1827	3282
907	1827	3282
908	1827	3282
909	1826	3282
910	1826	3280
911	1826	3280
912	1826	3280
913	1826	3281
914	1826	3281
915	1826	3282
916	1826	3282
917	1826	3281
918	1826	3282
919	1826	3283
920	1826	3282
921	1825	3281
922	1825	3282
923	1825	3283
924	1825	3284
925	1825	3284
926	1824	3284
927	1824	3284
928	1825	3284
929	1826	3285
930	1826	3283
931	1826	3283
932	1826	3283
933	1826	3284
934	1827	3285
935	1828	3284
936	1828	3284
937	1827	3284
938	1827	3285
939	1827	3285
940	1826	3284
941	1827	3283
942	1826	3282
943	1825	3284
944	1825	3285
945	1825	3284
946	1825	3283
947	1825	3284
948	1827	3284
949	1826	3284
950	1826	3284
951	1826	3282
952	1826	3283
953	1826	3284
954	1826	3284
955	1826	3284
956	1826	3284
957	1827	3285
958	1827	3285
959	1827	3285
960	1828	3284
961	1828	3284
962	1827	3284
963	1827	3285
964	1826	3285
965	1826	3286
966	1826	3286
967	1826	3286
968	1825	3285
969	1825	3286
970	1825	3285
971	1825	3285
972	1825	3285
973	1826	3285
974	1826	3284
975	1827	3284
976	1828	3286
977	1827	3285
978	1827	3286
979	1827	3285
980	1827	3284
981	1826	3285
982	1825	3285
983	1825	3285
984	1825	3284
985	1825	3284
986	1825	3284
987	1825	3284
988	1825	3283
989	1825	3283
990	1825	3283
991	1824	3283
992	1824	3285
993	1824	3285
994	1824	3285
995	1825	3285
996	1825	3285
997	1826	3285
998	1826	3285
999	1827	3285
1000	1826	3284
1001	1826	3285
1002	1825	3285
1003	1825	3285
1004	1826	3284
1005	1826	3284
1006	1827	3283
1007	1826	3283
1008	1826	3282
1009	1826	3281
1010	1826	3281
1011	1825	3281
1012	1825	3282
1013	1825	3282
1014	1825	3282
1015	1825	3282
1016	1825	3282
1017	1826	3282
1018	1827	3283
1019	1827	3284
1020	1828	3285
1021	1828	3284
1022	1828	3284
1023	1828	3283
1024	1828	3282
1025	1827	3282
1026	1826	3281
1027	1826	3280
1028	1825	3280
1029	1825	3280
1030	1826	3281
1031	1825	3281
1032	1825	3281
1033	1825	3280
1034	1826	3280
1035	1826	3280
1036	1826	3280
1037	1825	3280
1038	1825	3280
1039	1825	3281
1040	1825	3282
1041	1826	3282
1042	1826	3282
1043	1826	3281
1044	1826	3281
1045	1826	3281
1046	1826	3281
1047	1827	3280
1048	1827	3280
1049	1827	3280
1050	1826	3280
1051	1826	3280
1052	1827	3280
1053	1827	3281
1054	1826	3280
1055	1826	3280
1056	1825	3282
1057	1825	3282
1058	1825	3283
1059	1826	3282
1060	1825	3282
1061	1825	3282
1062	1825	3281
1063	1825	3280
1064	1826	3278
1065	1825	3278
1066	1825	3277
1067	1825	3277
1068	1824	3278
1069	1825	3277
1070	1825	3276
1071	1824	3277
1072	1824	3277
1073	1824	3277
1074	1824	3277
1075	1824	3277
1076	1825	3277
1077	1824	3277
1078	1825	3277
1079	1825	3277
1080	1824	3277
1081	1824	3277
1082	1824	3277
1083	1825	3276
1084	1824	3276
1085	1823	3277
1086	1824	3277
1087	1824	3276
1088	1825	3276
1089	1826	3277
1090	1826	3277
1091	1826	3277
1092	1827	3277
1093	1828	3277
1094	1828	3278
1095	1827	3278
1096	1827	3277
1097	1826	3277
1098	1826	3277
1099	1826	3277
1100	1826	3277
1101	1825	3277
1102	1825	3277
1103	1825	3277
1104	1825	3277
1105	1825	3277
1106	1825	3278
1107	1825	3278
1108	1824	3277
1109	1825	3277
1110	1825	3277
1111	1826	3277
1112	1827	3277
1113	1826	3276
1114	1826	3275
1115	1825	3276
1116	1825	3276
1117	1825	3276
1118	1824	3275
1119	1824	3274
1120	1823	3274
1121	1824	3275
1122	1824	3275
1123	1824	3274
1124	1824	3273
1125	1824	3274
1126	1824	3274
1127	1825	3274
1128	1825	3273
1129	1826	3274
1130	1826	3273
1131	1827	3274
1132	1827	3274
1133	1828	3275
1134	1828	3275
1135	1827	3275
1136	1827	3276
1137	1825	3276
1138	1825	3276
1139	1824	3276
1140	1823	3274
1141	1823	3274
1142	1824	3275
1143	1824	3275
1144	1824	3274
1145	1825	3273
1146	1825	3274
1147	1826	3274
1148	1826	3275
1149	1825	3275
1150	1825	3276
1151	1825	3275
1152	1825	3275
1153	1825	3275
1154	1825	3274
1155	1825	3275
1156	1825	3274
1157	1825	3274
1158	1826	3273
1159	1826	3274
1160	1824	3273
1161	1825	3273
1162	1825	3273
1163	1826	3274
1164	1826	3274
1165	1826	3273
1166	1826	3273
1167	1825	3273
1168	1826	3274
1169	1826	3273
1170	1825	3274
1171	1825	3274
1172	1825	3275
1173	1825	3276
1174	1826	3276
1175	1826	3276
1176	1826	3276
1177	1827	3276
1178	1827	3276
1179	1827	3275
1180	1827	3275
1181	1827	3274
1182	1827	3274
1183	1827	3274
1184	1826	3274
1185	1826	3274
1186	1826	3274
1187	1826	3274
1188	1826	3273
1189	1825	3273
1190	1824	3272
1191	1824	3272
1192	1824	3273
1193	1824	3272
1194	1824	3272
1195	1824	3272
1196	1823	3272
1197	1823	3273
1198	1823	3274
1199	1823	3274
1200	1823	3273
1201	1822	3274
1202	1822	3274
1203	1822	3274
1204	1822	3273
1205	1822	3273
1206	1823	3272
1207	1823	3272
1208	1823	3272
1209	1824	3272
1210	1824	3272
1211	1824	3272
1212	1823	3272
1213	1823	3272
1214	1822	3272
1215	1822	3272
1216	1822	3273
1217	1821	3273
1218	1821	3273
1219	1822	3273
1220	1822	3274
1221	1822	3274
1222	1822	3274
1223	1822	3274
1224	1822	3273
1225	1822	3273
1226	1822	3273
1227	1822	3273
1228	1822	3272
1229	1822	3272
1230	1822	3271
1231	1822	3272
1232	1822	3273
1233	1821	3272
1234	1820	3272
1235	1820	3272
1236	1820	3273
1237	1820	3273
1238	1820	3273
1239	1819	3272
1240	1819	3272
1241	1820	3272
1242	1821	3271
1243	1821	3271
1244	1821	3271
1245	1822	3270
1246	1822	3270
1247	1822	3270
1248	1823	3270
1249	1822	3270
1250	1822	3270
1251	1822	3270
1252	1823	3269
1253	1823	3270
1254	1823	3271
1255	1823	3271
1256	1823	3271
1257	1824	3272
1258	1824	3273
1259	1823	3272
1260	1822	3273
1261	1822	3273
1262	1822	3272
1263	1822	3272
1264	1822	3272
1265	1822	3272
1266	1822	3272
1267	1822	3272
1268	1822	3272
1269	1821	3271
1270	1821	3272
1271	1821	3272
1272	1820	3272
1273	1821	3271
1274	1821	3272
1275	1821	3272
1276	1821	3272
1277	1821	3272
1278	1821	3271
1279	1820	3272
1280	1822	3272
1281	1821	3272
1282	1821	3272
1283	1821	3272
1284	1822	3273
1285	1822	3274
1286	1822	3274
1287	1822	3274
1288	1821	3273
1289	1821	3274
1290	1821	3274
1291	1820	3273
1292	1820	3272
1293	1820	3272
1294	1820	3272
1295	1820	3273
1296	1820	3272
1297	1820	3272
1298	1821	3271
1299	1821	3271
1300	1821	3272
1301	1821	3273
1302	1820	3273
1303	1819	3273
1304	1819	3273
1305	1819	3274
1306	1819	3274
1307	1819	3275
1308	1819	3274
1309	1819	3274
1310	1819	3273
1311	1820	3274
1312	1820	3273
1313	1820	3273
1314	1819	3273
1315	1819	3273
1316	1819	3273
1317	1819	3273
1318	1820	3272
1319	1819	3272
1320	1819	3273
1321	1819	3273
1322	1819	3273
1323	1819	3273
1324	1818	3273
1325	1818	3273
1326	1818	3275
1327	1818	3275
1328	1817	3275
1329	1817	3275
1330	1817	3275
1331	1818	3276
1332	1818	3276
1333	1819	3276
1334	1819	3276
1335	1819	3276
1336	1819	3276
1337	1819	3276
1338	1818	3276
1339	1818	3275
1340	1819	3276
1341	1818	3275
1342	1818	3275
1343	1818	3274
1344	1818	3275
1345	1817	3275
1346	1817	3275
1347	1816	3275
1348	1816	3275
1349	1815	3275
1350	1815	3275
1351	1815	3275
1352	1816	3275
1353	1816	3276
1354	1816	3277
1355	1817	3278
1356	1816	3278
1357	1816	3279
1358	1816	3279
1359	1816	3279
1360	1816	3279
1361	1817	3278
1362	1817	3279
1363	1817	3278
1364	1817	3278
1365	1817	3278
1366	1817	3278
1367	1816	3278
1368	1816	3279
1369	1816	3279
1370	1816	3278
1371	1816	3278
1372	1816	3278
1373	1816	3278
1374	1816	3277
1375	1817	3278
1376	1817	3276
1377	1816	3277
1378	1815	3276
1379	1815	3277
1380	1815	3277
1381	1816	3277
1382	1815	3278
1383	1815	3277
1384	1815	3278
1385	1816	3277
1386	1817	3279
1387	1817	3280
1388	1816	3279
1389	1816	3280
1390	1816	3280
1391	1816	3280
1392	1816	3280
1393	1815	3280
1394	1815	3279
1395	1815	3279
1396	1815	3280
1397	1814	3280
1398	1815	3280
1399	1815	3281
1400	1814	3281
1401	1815	3281
1402	1815	3282
1403	1816	3282
1404	1816	3282
1405	1815	3282
1406	1815	3282
1407	1816	3281
1408	1816	3281
1409	1816	3281
1410	1815	3281
1411	1814	3280
1412	1815	3281
1413	1815	3281
1414	1815	3282
1415	1815	3282
1416	1815	3282
1417	1814	3283
1418	1814	3283
1419	1813	3282
1420	1813	3282
1421	1813	3281
1422	1813	3281
1423	1813	3281
1424	1813	3281
1425	1814	3281
1426	1815	3280
1427	1816	3281
1428	1815	3280
1429	1816	3280
1430	1815	3280
1431	1815	3280
1432	1815	3281
1433	1815	3281
1434	1815	3281
1435	1815	3281
1436	1815	3282
1437	1815	3283
1438	1815	3283
1439	1815	3283
1440	1815	3282
1441	1814	3282
1442	1814	3283
1443	1813	3282
1444	1814	3283
1445	1813	3283
1446	1814	3284
1447	1814	3285
1448	1814	3285
1449	1815	3285
1450	1814	3285
1451	1814	3285
1452	1814	3285
1453	1814	3285
1454	1814	3284
1455	1813	3283
1456	1813	3284
1457	1813	3283
1458	1813	3284
1459	1813	3285
1460	1814	3284
1461	1813	3283
1462	1813	3283
1463	1814	3283
1464	1814	3283
1465	1814	3284
1466	1814	3283
1467	1813	3283
1468	1812	3283
1469	1813	3284
1470	1813	3284
1471	1813	3285
1472	1813	3285
1473	1813	3285
1474	1813	3286
1475	1813	3286
1476	1813	3286
1477	1813	3285
1478	1812	3285
1479	1812	3284
1480	1811	3285
1481	1811	3284
1482	1812	3285
1483	1812	3285
1484	1813	3285
1485	1814	3285
1486	1814	3285
1487	1814	3285
1488	1814	3286
1489	1815	3287
1490	1815	3286
1491	1815	3287
1492	1815	3287
1493	1814	3288
1494	1814	3288
1495	1815	3288
1496	1815	3288
1497	1814	3288
1498	1815	3288
1499	1814	3287
1500	1814	3287
1501	1814	3288
1502	1814	3288
1503	1815	3288
1504	1815	3288
1505	1815	3287
1506	1816	3287
1507	1816	3287
1508	1817	3287
1509	1817	3287
1510	1817	3288
1511	1817	3287
1512	1817	3287
1513	1817	3288
1514	1817	3288
1515	1816	3289
1516	1816	3289
1517	1816	3289
1518	1816	3288
1519	1816	3289
1520	1816	3289
1521	1816	3288
1522	1815	3288
1523	1815	3288
1524	1815	3288
1525	1815	3288
1526	1816	3288
1527	1815	3288
1528	1815	3289
1529	1815	3289
1530	1815	3289
1531	1815	3289
1532	1815	3288
1533	1814	3289
1534	1814	3288
1535	1814	3288
1536	1813	3287
1537	1813	3287
1538	1814	3288
1539	1814	3288
1540	1815	3289
1541	1815	3288
1542	1815	3289
1543	1815	3289
1544	1815	3290
1545	1815	3291
1546	1815	3291
1547	1816	3290
1548	1816	3290
1549	1816	3290
1550	1817	3290
1551	1817	3290
1552	1818	3290
1553	1818	3290
1554	1819	3290
1555	1819	3290
1556	1819	3291
1557	1819	3291
1558	1819	3291
1559	1819	3291
1560	1819	3291
1561	1819	3291
1562	1819	3291
1563	1818	3290
1564	1818	3290
1565	1818	3289
1566	1818	3289
1567	1818	3289
1568	1818	3289
1569	1818	3288
1570	1818	3287
1571	1818	3287
1572	1819	3287
1573	1819	3287
1574	1819	3287
1575	1819	3287
1576	1820	3287
1577	1820	3287
1578	1820	3288
1579	1821	3289
1580	1820	3289
1581	1821	3290
1582	1821	3290
1583	1821	3290
1584	1821	3291
1585	1821	3291
1586	1821	3291
1587	1821	3291
