Liczba sygnalów: 2
Program tworzacy: JazzRecorder 2.5 - [Wykres ciagly]
Plik zródlowy: C:/Documents and Settings/admin/Desktop/fm/zofia_jogurt_kalib_2.jazz
Data tworzenia: 14/05/2019
Czas tworzenia: 09:01:55.930
Informacje o danych: 
Numer sygnalu 1	eye movement - horizontal	1000	1000	signed int	2	NoCalib
Numer sygnalu 2	eye movement - vertical	1000	1000	signed int	2	NoCalib
no	Eye_X	Eye_Y
675	1041	1884
676	1041	1884
677	1041	1885
678	1041	1885
679	1042	1884
680	1041	1884
681	1041	1884
682	1041	1884
683	1041	1884
684	1040	1884
685	1040	1885
686	1040	1885
687	1040	1885
688	1040	1885
689	1040	1886
690	1041	1887
691	1040	1887
692	1041	1886
693	1041	1885
694	1041	1884
695	1041	1884
696	1040	1883
697	1039	1882
698	1039	1882
699	1039	1882
700	1039	1883
701	1039	1884
702	1039	1884
703	1039	1884
704	1039	1885
705	1040	1884
706	1039	1884
707	1039	1883
708	1038	1883
709	1038	1882
710	1038	1882
711	1038	1881
712	1038	1881
713	1039	1881
714	1039	1881
715	1039	1881
716	1040	1881
717	1040	1882
718	1040	1882
719	1041	1883
720	1040	1883
721	1039	1883
722	1038	1883
723	1038	1883
724	1037	1883
725	1037	1882
726	1037	1881
727	1037	1880
728	1037	1881
729	1037	1880
730	1037	1880
731	1038	1880
732	1038	1880
733	1038	1881
734	1038	1881
735	1038	1882
736	1038	1882
737	1039	1883
738	1039	1883
739	1039	1883
740	1039	1883
741	1039	1883
742	1039	1883
743	1039	1882
744	1038	1882
745	1038	1882
746	1038	1882
747	1038	1881
748	1039	1881
749	1040	1881
750	1040	1880
751	1040	1880
752	1040	1880
753	1040	1880
754	1040	1880
755	1039	1880
756	1039	1880
757	1038	1880
758	1038	1880
759	1037	1880
760	1037	1880
761	1037	1880
762	1037	1880
763	1037	1879
764	1038	1880
765	1037	1880
766	1038	1880
767	1039	1880
768	1039	1881
769	1039	1879
770	1039	1880
771	1039	1880
772	1038	1880
773	1038	1879
774	1037	1877
775	1036	1877
776	1036	1877
777	1036	1876
778	1036	1875
779	1037	1875
780	1036	1875
781	1037	1875
782	1037	1877
783	1037	1876
784	1038	1876
785	1038	1876
786	1038	1877
787	1038	1878
788	1038	1878
789	1039	1879
790	1039	1878
791	1040	1879
792	1040	1880
793	1040	1880
794	1040	1879
795	1039	1879
796	1039	1879
797	1039	1879
798	1038	1880
799	1037	1879
800	1037	1879
801	1037	1880
802	1036	1880
803	1036	1880
804	1036	1879
805	1037	1879
806	1037	1879
807	1037	1880
808	1038	1879
809	1038	1878
810	1038	1878
811	1039	1877
812	1038	1877
813	1038	1877
814	1038	1877
815	1038	1877
816	1038	1877
817	1037	1877
818	1038	1877
819	1037	1878
820	1037	1878
821	1037	1877
822	1037	1877
823	1036	1877
824	1037	1877
825	1037	1877
826	1037	1877
827	1036	1876
828	1036	1876
829	1037	1876
830	1036	1876
831	1036	1876
832	1036	1874
833	1035	1874
834	1034	1874
835	1035	1875
836	1035	1875
837	1035	1875
838	1035	1874
839	1036	1874
840	1035	1875
841	1035	1876
842	1037	1875
843	1036	1875
844	1036	1875
845	1036	1874
846	1036	1875
847	1036	1875
848	1037	1874
849	1037	1874
850	1036	1875
851	1035	1875
852	1036	1876
853	1036	1876
854	1037	1876
855	1036	1877
856	1036	1877
857	1035	1877
858	1036	1877
859	1036	1877
860	1036	1878
861	1035	1877
862	1034	1879
863	1034	1878
864	1034	1878
865	1035	1878
866	1035	1877
867	1034	1877
868	1035	1877
869	1035	1876
870	1035	1876
871	1035	1876
872	1035	1876
873	1036	1876
874	1036	1877
875	1036	1876
876	1036	1876
877	1036	1877
878	1035	1877
879	1035	1877
880	1035	1877
881	1034	1877
882	1034	1877
883	1034	1877
884	1034	1876
885	1034	1876
886	1034	1876
887	1033	1876
888	1033	1874
889	1033	1874
890	1033	1874
891	1032	1874
892	1033	1874
893	1033	1875
894	1033	1875
895	1033	1875
896	1033	1876
897	1033	1875
898	1032	1876
899	1033	1875
900	1033	1875
901	1032	1875
902	1033	1875
903	1033	1875
904	1033	1874
905	1033	1873
906	1034	1873
907	1034	1873
908	1034	1874
909	1034	1874
910	1034	1874
911	1034	1873
912	1033	1873
913	1033	1873
914	1032	1873
915	1032	1873
