Liczba sygnalów: 3
Program tworzacy: JazzRecorder 2.5
Plik zródlowy: C:/Documents and Settings/admin/Desktop/kalib2_wojtek.jazz
Data tworzenia: 9/04/2019
Czas tworzenia: 09:16:29.817
Informacje o danych: 
Numer sygnalu 1	eye movement - horizontal	1000	1000	signed int	2	NoCalib
Numer sygnalu 2	eye movement - vertical	1000	1000	signed int	2	NoCalib
Numer sygnalu 3	microphone	1000	8000	unsigned int	16	NoCalib
no	Eye_X	Eye_Y	Mic
1205	1009	2317	1941
1206	1010	2317	2210
1207	1010	2317	2074
1208	1009	2317	1781
1209	1009	2317	2081
1210	1010	2316	2170
1211	1009	2317	2101
1212	1009	2317	1680
1213	1009	2317	2305
1214	1009	2316	1953
1215	1009	2316	1892
1216	1009	2316	2263
1217	1009	2315	2091
1218	1008	2316	2025
1219	1009	2315	1803
1220	1009	2315	2251
1221	1009	2314	2045
1222	1009	2314	1765
1223	1009	2315	2268
1224	1009	2315	1937
1225	1009	2316	1850
1226	1009	2315	1898
1227	1009	2316	2333
1228	1009	2317	1873
1229	1010	2317	1988
1230	1009	2317	2139
1231	1008	2317	1907
1232	1008	2317	2113
1233	1008	2318	2047
1234	1008	2316	2208
1235	1008	2316	1901
1236	1007	2314	2182
1237	1006	2313	2045
1238	1006	2313	1837
1239	1006	2313	2102
1240	1007	2313	2165
1241	1007	2313	2200
1242	1007	2312	1906
1243	1007	2312	1930
1244	1008	2313	2384
1245	1009	2314	1544
1246	1009	2313	1984
1247	1009	2314	2176
1248	1008	2314	1872
1249	1008	2314	2128
1250	1009	2315	1852
1251	1009	2315	2036
1252	1008	2315	1751
1253	1007	2315	1888
1254	1007	2316	2372
1255	1007	2317	1937
1256	1007	2316	2079
1257	1006	2316	1932
1258	1006	2316	2062
1259	1007	2315	1938
1260	1006	2316	1999
1261	1007	2315	2175
1262	1008	2314	1783
1263	1009	2313	2024
1264	1009	2312	2238
1265	1009	2312	2134
1266	1008	2313	1934
1267	1008	2312	2187
1268	1008	2312	2018
1269	1008	2312	1937
1270	1007	2313	2195
1271	1007	2314	1976
1272	1007	2314	2145
1273	1007	2316	1882
1274	1008	2315	2051
1275	1008	2315	2063
1276	1008	2315	1896
1277	1009	2316	2216
1278	1009	2316	1801
1279	1008	2315	2101
1280	1008	2315	2086
1281	1008	2314	2031
1282	1009	2315	2226
1283	1009	2315	1760
1284	1009	2314	2296
1285	1008	2314	2109
1286	1008	2314	2033
1287	1009	2314	2190
1288	1010	2314	2086
1289	1010	2314	2125
1290	1010	2314	1861
1291	1010	2315	2230
1292	1009	2315	2079
1293	1009	2315	2023
1294	1010	2316	2093
1295	1010	2316	2205
1296	1010	2316	2192
1297	1010	2316	1751
1298	1010	2316	2187
1299	1009	2315	2048
1300	1010	2316	2073
1301	1010	2316	1889
1302	1010	2316	2118
1303	1011	2317	2280
1304	1010	2317	1599
1305	1011	2318	2116
1306	1011	2317	1956
1307	1012	2317	2133
1308	1013	2317	1987
1309	1013	2316	2000
1310	1012	2316	2224
1311	1013	2315	1695
1312	1013	2314	2168
1313	1012	2313	1899
1314	1012	2314	2289
1315	1011	2314	1950
1316	1011	2314	2161
1317	1011	2314	2313
1318	1011	2314	1703
1319	1011	2314	2401
1320	1010	2315	1985
1321	1010	2315	2035
1322	1010	2314	1907
1323	1010	2313	1812
1324	1011	2313	2290
1325	1010	2312	1676
1326	1009	2313	2115
1327	1009	2313	2164
1328	1009	2312	2074
1329	1008	2311	2053
1330	1009	2312	1946
1331	1010	2313	2256
1332	1009	2314	1810
1333	1009	2315	1965
1334	1010	2314	2122
1335	1010	2314	1920
1336	1010	2314	2093
1337	1010	2313	1998
1338	1009	2313	2049
1339	1009	2313	1861
1340	1010	2313	2074
1341	1010	2312	2241
1342	1009	2313	1883
1343	1010	2313	1912
1344	1010	2313	2110
1345	1009	2313	1813
1346	1010	2314	1876
1347	1010	2314	2122
1348	1009	2314	2035
1349	1009	2313	1935
1350	1009	2314	1939
1351	1009	2314	2164
1352	1008	2313	1969
1353	1008	2313	1759
1354	1007	2313	2263
1355	1006	2312	2001
1356	1007	2313	2103
1357	1007	2314	2003
1358	1007	2313	2019
1359	1007	2313	1997
1360	1007	2314	1713
1361	1006	2314	2235
1362	1007	2315	2164
1363	1008	2315	1875
1364	1007	2315	1891
1365	1007	2314	2272
1366	1007	2314	2023
1367	1007	2314	1564
1368	1008	2314	2187
1369	1008	2315	1996
1370	1008	2314	2057
1371	1007	2315	1848
1372	1008	2315	2371
1373	1008	2314	1993
1374	1008	2315	1802
1375	1008	2315	2369
1376	1008	2315	1908
1377	1008	2315	2087
1378	1008	2315	1951
1379	1009	2314	2170
1380	1009	2314	2091
1381	1009	2315	1820
1382	1009	2315	2194
1383	1009	2314	2113
1384	1009	2314	1996
1385	1009	2314	2050
1386	1009	2314	2135
1387	1009	2315	1947
1388	1009	2315	1987
1389	1009	2315	1893
1390	1009	2314	2177
1391	1008	2314	1753
1392	1008	2314	2336
1393	1008	2314	1928
1394	1008	2314	2020
1395	1007	2314	2129
1396	1007	2314	1947
1397	1007	2314	2075
1398	1007	2313	1937
1399	1008	2314	2261
1400	1008	2314	1778
1401	1008	2314	1873
1402	1008	2314	2190
1403	1009	2314	1929
1404	1009	2315	2009
1405	1008	2314	2036
1406	1008	2315	2191
1407	1008	2316	1913
1408	1007	2317	1892
1409	1007	2316	1920
1410	1007	2317	2075
1411	1007	2317	2082
1412	1007	2317	1838
1413	1007	2317	2125
1414	1007	2316	1874
1415	1008	2315	2014
1416	1008	2315	1859
1417	1008	2315	2060
1418	1008	2314	1927
1419	1008	2313	1996
1420	1008	2314	1981
1421	1008	2314	2070
1422	1009	2314	1985
1423	1008	2314	2122
1424	1009	2315	1955
1425	1010	2315	2147
1426	1010	2316	2055
1427	1010	2317	2037
1428	1011	2317	1877
1429	1011	2316	2161
1430	1011	2317	2057
1431	1011	2318	1985
1432	1011	2318	1829
1433	1010	2317	2082
1434	1011	2317	1805
1435	1010	2316	2158
1436	1009	2316	2089
1437	1009	2316	1959
1438	1009	2315	1895
1439	1009	2315	2191
1440	1009	2314	1966
1441	1008	2314	1832
1442	1008	2315	2023
1443	1008	2315	2094
1444	1008	2314	1924
1445	1008	2315	2142
1446	1007	2315	2067
1447	1008	2315	2141
1448	1008	2314	1870
1449	1008	2314	1915
1450	1008	2313	2100
1451	1008	2313	1869
1452	1007	2313	2268
1453	1008	2313	1735
1454	1008	2313	2176
1455	1008	2312	2099
1456	1007	2312	2061
1457	1007	2312	1959
1458	1008	2313	1866
1459	1008	2313	2333
1460	1008	2313	1874
1461	1008	2313	1993
1462	1008	2313	2139
1463	1008	2314	1910
1464	1009	2314	2206
1465	1009	2314	1698
1466	1008	2313	2309
1467	1009	2313	2017
1468	1009	2313	1944
1469	1009	2313	2038
1470	1009	2314	2078
1471	1008	2313	2214
1472	1008	2313	1894
1473	1008	2314	2171
1474	1009	2315	2039
1475	1009	2315	1991
1476	1008	2314	2021
1477	1008	2314	1948
1478	1008	2312	2209
1479	1008	2312	1968
1480	1008	2313	2157
1481	1008	2313	1946
1482	1007	2314	2062
1483	1007	2314	1966
1484	1007	2314	1909
1485	1007	2315	2138
1486	1007	2316	1935
1487	1007	2316	2207
1488	1007	2315	1846
1489	1007	2315	1974
1490	1007	2314	2133
1491	1008	2315	2102
1492	1008	2315	1977
1493	1008	2314	1940
1494	1008	2314	2160
1495	1008	2313	2145
1496	1008	2313	1832
1497	1008	2313	2226
1498	1008	2313	2028
1499	1008	2313	2134
1500	1008	2313	1770
1501	1008	2314	2133
1502	1007	2314	2045
1503	1007	2315	2030
1504	1006	2315	1950
1505	1007	2316	2229
1506	1007	2316	2039
1507	1008	2315	1999
1508	1008	2315	1917
1509	1008	2314	2258
1510	1008	2315	1900
1511	1008	2314	1908
1512	1009	2314	1978
1513	1009	2313	2188
1514	1008	2313	1853
1515	1007	2314	1999
1516	1007	2315	2028
1517	1008	2315	2281
1518	1008	2314	1767
1519	1009	2315	1909
1520	1008	2314	2021
1521	1008	2314	2283
1522	1008	2315	1783
1523	1008	2313	2036
1524	1008	2313	2242
1525	1009	2313	2200
1526	1009	2314	1731
1527	1009	2314	2119
1528	1010	2314	2166
1529	1010	2313	1989
1530	1009	2313	1837
1531	1010	2313	2153
1532	1010	2313	2195
1533	1010	2313	1751
1534	1010	2312	1959
1535	1009	2312	2169
1536	1008	2311	2202
1537	1009	2312	1855
1538	1010	2312	2004
1539	1010	2312	2292
1540	1010	2312	1891
1541	1010	2312	1904
1542	1010	2313	2158
1543	1011	2313	2108
1544	1011	2313	1877
1545	1012	2313	1860
1546	1011	2312	2297
1547	1011	2312	2006
1548	1011	2311	1780
1549	1011	2311	2002
1550	1010	2311	2238
1551	1010	2311	2047
1552	1010	2311	1723
1553	1009	2311	1998
1554	1009	2312	2233
1555	1009	2313	1973
1556	1009	2314	1846
1557	1010	2314	2098
1558	1010	2314	2157
1559	1010	2314	1890
1560	1010	2315	1853
1561	1010	2315	2227
1562	1010	2315	2110
1563	1010	2314	1841
1564	1010	2314	1934
1565	1009	2314	2303
1566	1010	2314	2039
1567	1010	2314	1821
1568	1010	2314	2009
1569	1010	2314	2151
1570	1010	2314	1980
1571	1010	2314	1847
1572	1010	2314	2029
1573	1010	2314	2236
1574	1010	2313	1941
1575	1010	2313	2024
1576	1010	2314	2168
1577	1010	2314	2160
1578	1009	2314	1895
1579	1010	2314	1889
1580	1011	2314	2155
1581	1011	2314	2137
1582	1011	2313	1821
1583	1011	2312	1923
1584	1010	2313	2176
1585	1011	2314	2178
1586	1010	2314	1800
1587	1009	2314	2195
1588	1009	2314	2080
1589	1008	2314	2090
1590	1007	2314	1897
1591	1007	2314	2164
1592	1007	2314	2209
1593	1007	2312	1863
1594	1007	2312	2060
1595	1007	2312	2186
1596	1007	2312	2158
1597	1007	2313	1857
1598	1008	2313	1878
1599	1008	2312	2238
1600	1008	2312	2025
1601	1009	2313	1925
1602	1009	2313	2083
1603	1009	2313	2186
1604	1009	2313	2111
1605	1009	2313	2011
1606	1008	2313	2199
1607	1008	2314	2206
1608	1008	2313	1965
1609	1007	2313	1925
1610	1007	2313	2247
1611	1007	2313	2173
1612	1007	2314	1862
1613	1007	2313	2053
1614	1007	2312	2159
1615	1008	2311	2024
1616	1007	2313	1979
1617	1007	2314	2107
1618	1007	2314	2156
1619	1007	2313	1974
1620	1007	2313	1919
1621	1008	2313	2232
1622	1008	2313	2074
1623	1008	2313	1815
1624	1009	2313	2083
1625	1009	2312	2138
1626	1009	2312	2118
1627	1009	2312	1893
1628	1009	2312	2013
1629	1009	2312	2055
1630	1009	2313	2000
1631	1008	2313	1900
1632	1008	2314	2083
1633	1008	2314	2025
1634	1007	2314	1929
1635	1008	2314	1932
1636	1008	2314	2212
1637	1008	2313	2076
1638	1008	2313	1940
1639	1008	2312	1990
1640	1008	2312	2215
1641	1008	2310	1954
1642	1008	2310	2007
1643	1009	2310	1962
1644	1009	2310	2290
1645	1009	2311	2140
1646	1009	2310	1880
1647	1009	2311	2004
1648	1009	2311	2274
1649	1010	2312	1915
1650	1010	2312	1849
1651	1009	2313	2059
1652	1009	2313	2193
1653	1008	2313	1938
1654	1008	2313	1918
1655	1008	2313	2238
1656	1008	2314	2216
1657	1008	2314	1929
1658	1007	2314	1968
1659	1008	2313	2260
1660	1008	2312	2079
1661	1008	2313	1778
1662	1009	2313	1991
1663	1009	2313	2160
1664	1010	2313	2090
1665	1009	2313	1882
1666	1011	2314	2008
1667	1011	2315	2181
1668	1011	2316	1850
1669	1012	2315	1795
1670	1011	2315	2054
1671	1011	2315	2158
1672	1011	2315	1892
1673	1011	2315	1967
1674	1010	2314	2123
1675	1010	2315	2190
1676	1010	2314	1921
1677	1009	2314	2053
1678	1009	2313	2248
1679	1009	2313	1847
1680	1008	2313	2001
1681	1009	2312	1950
1682	1009	2311	2305
1683	1009	2310	1908
1684	1009	2312	1820
1685	1010	2312	2097
1686	1009	2312	2296
1687	1009	2311	2112
1688	1009	2311	1884
1689	1008	2312	1932
1690	1008	2312	2163
1691	1007	2312	2079
1692	1006	2311	2106
1693	1006	2311	1918
1694	1007	2312	2028
1695	1007	2313	1923
1696	1007	2312	2314
1697	1006	2312	2125
1698	1006	2314	1950
1699	1007	2314	1802
1700	1008	2315	2191
1701	1008	2315	2277
1702	1008	2315	2017
1703	1007	2315	1659
1704	1009	2315	2105
1705	1010	2315	2175
1706	1009	2315	2225
1707	1009	2314	1759
1708	1009	2313	2066
1709	1009	2314	2027
1710	1009	2313	2055
1711	1009	2313	2087
1712	1007	2313	2028
1713	1007	2313	1896
1714	1007	2312	2156
1715	1008	2312	2348
1716	1008	2312	2005
1717	1008	2312	1967
1718	1008	2311	1801
1719	1008	2311	2261
1720	1008	2312	2100
1721	1008	2312	1852
1722	1008	2312	2119
1723	1007	2313	1952
1724	1007	2313	2048
1725	1006	2314	2067
1726	1006	2315	2138
1727	1005	2315	1884
1728	1006	2315	1986
1729	1007	2314	2084
1730	1006	2314	2225
1731	1007	2314	2040
1732	1007	2314	1721
1733	1007	2314	1911
1734	1008	2314	2239
1735	1008	2314	2245
1736	1009	2314	2038
1737	1009	2314	1845
1738	1008	2313	2175
1739	1009	2314	2096
1740	1009	2313	2067
1741	1008	2313	1812
1742	1007	2313	2267
1743	1007	2314	1954
1744	1006	2313	2073
1745	1005	2313	2048
1746	1006	2313	2016
1747	1005	2313	2089
1748	1005	2314	1969
1749	1005	2314	2125
1750	1006	2314	1966
1751	1006	2314	1896
1752	1006	2314	2005
1753	1006	2314	2077
1754	1006	2314	2077
1755	1007	2313	1902
1756	1006	2313	2047
1757	1007	2313	2123
1758	1006	2312	2167
1759	1007	2313	1906
1760	1007	2313	1856
1761	1008	2312	2170
1762	1008	2313	2120
1763	1008	2313	1977
1764	1008	2313	1913
1765	1009	2313	2176
1766	1010	2312	2147
1767	1010	2313	1790
1768	1010	2312	1934
1769	1010	2312	2167
1770	1010	2312	2172
1771	1010	2312	2037
1772	1010	2313	1829
1773	1010	2313	2064
1774	1010	2314	1986
1775	1010	2314	2407
1776	1010	2314	1914
1777	1010	2314	2078
1778	1010	2314	1926
1779	1011	2313	2164
1780	1012	2313	2151
1781	1011	2313	1865
1782	1011	2312	2007
1783	1010	2312	1939
1784	1010	2312	2347
1785	1010	2311	1915
1786	1010	2311	1812
1787	1009	2311	2097
1788	1008	2310	2170
1789	1008	2309	2091
1790	1008	2309	1656
1791	1008	2310	2140
1792	1008	2310	2299
1793	1007	2311	1843
1794	1008	2311	1749
1795	1008	2310	2028
1796	1008	2311	2106
1797	1007	2312	2187
1798	1008	2311	1873
1799	1007	2310	1943
1800	1007	2310	2170
1801	1007	2310	2044
1802	1007	2310	2083
1803	1007	2309	1815
1804	1006	2309	2143
1805	1006	2309	1957
1806	1005	2310	2166
1807	1006	2310	1743
1808	1006	2310	2395
1809	1006	2310	1605
1810	1006	2310	2155
1811	1007	2311	2034
1812	1007	2311	2015
1813	1007	2310	1746
1814	1007	2311	2163
1815	1006	2311	2155
1816	1007	2311	2110
1817	1006	2310	1922
1818	1006	2309	2064
1819	1006	2309	2264
1820	1007	2309	2060
1821	1006	2310	1996
1822	1007	2308	1372
1823	1007	2309	2261
1824	1006	2309	2239
1825	1006	2309	2394
1826	1007	2309	1787
1827	1007	2309	1983
1828	1007	2309	2110
1829	1007	2309	2182
1830	1007	2310	1832
1831	1007	2310	1828
1832	1007	2310	2236
1833	1007	2310	2092
1834	1007	2310	2015
1835	1007	2310	1886
1836	1007	2310	2093
1837	1008	2311	2062
1838	1008	2310	2138
1839	1008	2309	1929
1840	1009	2309	2064
1841	1009	2309	1909
1842	1008	2309	2051
1843	1008	2309	2280
1844	1009	2308	2026
1845	1008	2308	2376
1846	1009	2307	1909
1847	1009	2308	2030
1848	1009	2308	1689
1849	1009	2308	2020
1850	1010	2308	1969
1851	1010	2308	2135
1852	1010	2309	1942
1853	1010	2308	1941
1854	1010	2308	2048
1855	1009	2308	2116
1856	1009	2308	2106
1857	1010	2308	2009
1858	1010	2307	1843
1859	1010	2308	2096
1860	1010	2307	2080
1861	1010	2308	2050
1862	1010	2308	1809
1863	1011	2308	2084
1864	1011	2308	2082
1865	1010	2307	2146
1866	1010	2308	1861
1867	1010	2307	2011
1868	1011	2308	2484
1869	1012	2308	2068
1870	1012	2308	2026
1871	1011	2309	1793
1872	1012	2310	2131
1873	1012	2309	1933
1874	1012	2309	2131
1875	1011	2310	1913
1876	1011	2311	2303
1877	1010	2310	1781
1878	1009	2310	2008
1879	1010	2310	1853
1880	1009	2310	2201
1881	1009	2311	1909
1882	1009	2311	2110
1883	1009	2311	1903
1884	1010	2311	2181
1885	1010	2311	2022
1886	1010	2310	1924
1887	1010	2309	2082
1888	1010	2309	2159
1889	1011	2309	2008
1890	1011	2309	1695
1891	1011	2309	2390
1892	1010	2309	2072
1893	1010	2309	2092
1894	1011	2311	1589
1895	1011	2311	2657
1896	1010	2311	1981
1897	1011	2311	2130
1898	1011	2310	1426
1899	1011	2310	2478
1900	1012	2311	1901
1901	1012	2312	2269
1902	1012	2311	1462
1903	1011	2310	2389
1904	1011	2310	1809
1905	1011	2310	2315
1906	1011	2311	1532
1907	1011	2311	2533
1908	1011	2310	1423
1909	1011	2310	2220
1910	1010	2310	1816
1911	1010	2311	1868
1912	1011	2312	2062
1913	1011	2311	2133
1914	1010	2311	1882
1915	1010	2311	2384
1916	1010	2312	1580
1917	1009	2311	2540
1918	1011	2312	1554
1919	1012	2312	2353
1920	1012	2312	1560
1921	1013	2313	2335
1922	1014	2312	1779
1923	1016	2312	2198
1924	1016	2312	1404
1925	1017	2312	2526
1926	1016	2312	1861
1927	1016	2312	2150
1928	1016	2313	2294
1929	1015	2313	1743
1930	1016	2312	1977
1931	1016	2311	2154
1932	1016	2311	1999
1933	1016	2312	2019
1934	1016	2313	1781
1935	1015	2313	2109
1936	1015	2312	2140
1937	1014	2312	2072
1938	1014	2314	2109
1939	1013	2313	1914
1940	1012	2313	1983
1941	1012	2313	2165
1942	1013	2312	2216
1943	1014	2312	1515
1944	1014	2312	1951
1945	1014	2312	2637
1946	1014	2311	1962
1947	1014	2312	1883
1948	1013	2312	1650
1949	1013	2312	1890
1950	1013	2313	2225
1951	1012	2313	1820
1952	1011	2313	2216
1953	1011	2312	1729
1954	1011	2313	2206
1955	1011	2312	1944
1956	1012	2312	2444
1957	1012	2313	1652
1958	1012	2313	2089
1959	1012	2312	1726
1960	1012	2312	2177
1961	1011	2313	1768
1962	1011	2313	2130
1963	1011	2312	1968
1964	1010	2312	1949
1965	1010	2312	1756
1966	1010	2312	2057
1967	1010	2312	2345
1968	1012	2313	2162
1969	1012	2313	1941
1970	1013	2313	2263
1971	1013	2313	1759
1972	1013	2313	2057
1973	1013	2313	1972
1974	1012	2313	2128
1975	1012	2313	2047
1976	1011	2313	1970
1977	1011	2312	2017
1978	1010	2313	1955
1979	1010	2313	2109
1980	1010	2313	1876
1981	1010	2314	2186
1982	1010	2314	1958
1983	1010	2315	1871
1984	1010	2314	2162
1985	1009	2314	2085
1986	1009	2313	2147
1987	1009	2313	2096
1988	1008	2313	1845
1989	1008	2312	2115
1990	1008	2313	2178
1991	1009	2312	1951
1992	1009	2312	1788
1993	1009	2313	2148
1994	1009	2314	1998
1995	1010	2315	2040
1996	1010	2315	2102
1997	1010	2315	1969
1998	1010	2315	2193
1999	1010	2314	2082
2000	1010	2314	2105
2001	1010	2313	1900
2002	1011	2312	2112
2003	1011	2311	1945
2004	1011	2310	2112
2005	1011	2310	2097
2006	1011	2310	2074
2007	1011	2310	2038
2008	1011	2310	1987
2009	1012	2311	2141
2010	1012	2311	1825
2011	1012	2312	2035
2012	1012	2312	1900
2013	1012	2312	2106
2014	1012	2313	2061
2015	1012	2314	2170
2016	1013	2314	1979
2017	1012	2313	2114
2018	1012	2313	1768
2019	1011	2313	2169
2020	1011	2313	2037
2021	1012	2314	2077
2022	1012	2314	1954
2023	1012	2313	1998
2024	1013	2313	2032
2025	1014	2313	2168
2026	1013	2313	1772
2027	1014	2313	2083
2028	1013	2312	2041
2029	1013	2311	2364
2030	1013	2311	2024
2031	1012	2312	1969
2032	1012	2312	1842
2033	1011	2311	2017
2034	1011	2312	2095
2035	1012	2312	2174
2036	1012	2312	1684
2037	1013	2313	2026
2038	1013	2312	1909
2039	1014	2312	2377
2040	1014	2312	1842
2041	1015	2314	1909
2042	1015	2314	1834
2043	1015	2313	1929
2044	1015	2313	2434
2045	1014	2314	2024
2046	1014	2315	1855
2047	1013	2315	1874
2048	1013	2315	2072
2049	1013	2315	2130
2050	1012	2314	1970
2051	1013	2314	1863
2052	1014	2314	2096
2053	1015	2313	2114
2054	1015	2312	2086
2055	1015	2312	1961
2056	1015	2312	2049
2057	1015	2312	2122
2058	1015	2313	2187
2059	1015	2313	1981
2060	1014	2313	1925
2061	1013	2313	2286
2062	1013	2313	2014
2063	1013	2314	1948
2064	1013	2313	1726
2065	1013	2313	2521
2066	1014	2312	1953
2067	1013	2312	1945
2068	1013	2312	1930
2069	1013	2312	1824
2070	1014	2313	2185
2071	1014	2314	1962
2072	1014	2313	2041
2073	1013	2313	2017
2074	1012	2314	1656
2075	1012	2314	2304
2076	1011	2314	2099
2077	1011	2315	1963
2078	1010	2314	1700
2079	1011	2313	1795
2080	1012	2314	2534
2081	1012	2314	1886
2082	1013	2315	1878
2083	1013	2315	1912
2084	1013	2314	1929
2085	1013	2314	2295
2086	1014	2314	1717
2087	1013	2314	1952
2088	1012	2315	1833
2089	1012	2314	2141
2090	1013	2314	2266
2091	1013	2314	1911
2092	1013	2315	1943
2093	1013	2314	2011
2094	1012	2315	2013
2095	1012	2315	2479
2096	1013	2315	1868
2097	1013	2315	2068
2098	1012	2316	1553
2099	1013	2316	1959
2100	1013	2315	2393
2101	1013	2315	1947
2102	1013	2315	2051
2103	1013	2315	1765
2104	1013	2314	2182
2105	1013	2314	2214
2106	1013	2314	1708
2107	1012	2314	1897
2108	1012	2314	1897
2109	1012	2315	1804
2110	1012	2315	2045
2111	1012	2315	1783
2112	1012	2316	2274
2113	1013	2315	1952
2114	1012	2315	2224
2115	1013	2315	1730
2116	1012	2314	1978
2117	1013	2314	2359
2118	1013	2314	2192
2119	1013	2313	1811
2120	1013	2313	1640
2121	1012	2313	2350
2122	1012	2312	2240
2123	1013	2313	1978
2124	1013	2314	1807
2125	1013	2314	2168
2126	1013	2314	2279
2127	1013	2314	2044
2128	1013	2313	1811
2129	1014	2314	2099
2130	1013	2314	2320
2131	1013	2315	1624
2132	1013	2315	2476
2133	1013	2316	1925
2134	1012	2315	2341
2135	1012	2315	1925
2136	1012	2315	2069
2137	1012	2315	1967
2138	1012	2315	2089
2139	1012	2314	2041
2140	1011	2314	1981
2141	1012	2313	2269
2142	1012	2313	2132
2143	1012	2314	1953
2144	1011	2315	2205
2145	1011	2314	2234
2146	1011	2314	2283
2147	1011	2314	1816
2148	1012	2314	1778
2149	1011	2314	2026
2150	1012	2314	2119
2151	1011	2314	1792
2152	1011	2313	1853
2153	1011	2313	1968
2154	1011	2313	2147
2155	1011	2313	1677
2156	1011	2313	1562
2157	1012	2313	2092
2158	1012	2313	2203
2159	1012	2313	2063
2160	1012	2314	1709
2161	1012	2314	1746
2162	1012	2314	2151
2163	1012	2314	1709
2164	1012	2315	1923
2165	1012	2315	1882
2166	1013	2315	2092
2167	1013	2314	1883
2168	1013	2314	1648
2169	1013	2314	1757
2170	1013	2315	2131
2171	1012	2314	2138
2172	1013	2313	2021
2173	1013	2312	1912
2174	1012	2312	2179
2175	1012	2312	1958
2176	1013	2311	1986
2177	1013	2310	1850
2178	1013	2310	1922
2179	1013	2311	2265
2180	1012	2312	2034
2181	1012	2313	1956
2182	1012	2313	1372
2183	1012	2313	1780
2184	1011	2314	2148
2185	1011	2314	2236
2186	1012	2314	2176
2187	1012	2313	1988
2188	1012	2312	2278
2189	1012	2312	1783
2190	1012	2313	2009
2191	1012	2313	2428
2192	1012	2313	2314
2193	1012	2313	2075
2194	1012	2314	1850
2195	1013	2314	2252
2196	1012	2314	2043
2197	1013	2315	2040
2198	1013	2315	1947
2199	1012	2315	1751
2200	1012	2315	2126
2201	1011	2315	1872
2202	1011	2314	2315
2203	1011	2313	2094
2204	1010	2314	2002
2205	1010	2313	1831
